线路名称,线路类型,运行时间,总里程,公交公司,正向路线,反向路线
长清705路南线(长清汽车站--长清汽车站),普通公交,0700--1700,34.49885,山东交运集团,"长清汽车站,长清中学,中医院,龙泉街五峰路,
石麟小学,长清一中,凤凰山庄,银东生态园,
临时站,地铁工研院站,地铁创新谷站,创新谷,
创新大厦,康桥圣菲,中建瀛园,山东艺术学院,
紫薇路丁香路,御龙湾,紫薇路文汇路,常春藤南门,
山师西南门,常春藤东门,大学路博雅路,女子学院,
大学路(园博园、银座店),园博园,女子学院西门,大学城商业街东口,
紫薇阁,耕读世家,省劳技南门,齐鲁工业大学西门,
海棠路大学路,中医药大学南门,公交营运中心,乐天小区,
恒大绿洲,银座广场,长泰小区,大学路西口,
宾谷街,区政府,五峰路,长清汽车站
","长清汽车站,五峰路,区政府,宾谷街,
大学路西口,长泰小区,银座广场,恒大绿洲,
乐天小区,公交营运中心,中医药大学南门,海棠路大学路,
齐鲁工业大学西门,省劳技南门,耕读世家,紫薇阁,
大学城商业街东口,女子学院西门,园博园,大学路(园博园、银座店),
女子学院,大学路博雅路,常春藤东门,山师西南门,
常春藤南门,紫薇路文汇路,御龙湾,紫薇路丁香路,
山东艺术学院,中建瀛园,康桥圣菲,创新大厦,
创新谷,地铁创新谷站,地铁工研院站,临时站,
银东生态园,凤凰山庄,长清一中,石麟小学,
龙泉街五峰路,中医院,长清中学,长清汽车站
"
章丘K706路(清泉村--政府大街东首),普通公交,,18.29994,山东交运集团济南好运巴士章丘分公司,"清泉村,太平村,大盘峪,赵庄村,
没口村,西峪庄,东峪庄,南邓庄,
北邓庄,寨山后,于家沟,南曹范,
政府大街西首,曹范镇政府,政府大街东首","政府大街东首,曹范镇政府,政府大街西首,南曹范,
于家沟,寨山后,北邓庄,南邓庄,
东峪庄,西峪庄,没口村,赵庄村,
大盘峪,太平村,清泉村"
长清707路(西魏村--山东联合大学),普通公交,0630--1840,22.34389,山东交运集团济南好运巴士长清分公司,"西魏村,孟李村,义合村,西关,
十四中,长清汽车站,五峰路,长清区医院,
区法院,宾谷街东首,银座广场,西八里庄,
检察院,公交营运中心,中医药大学,齐鲁工业大学,
临时站2,临时站,炒米店,山水,
临时站,山东联合大学","山东联合大学,临时站,山水,炒米店,
临时站,临时站2,齐鲁工业大学,中医药大学,
公交营运中心,检察院,西八里庄,银座广场,
宾谷街东首,区法院,长清区医院,五峰路,
长清汽车站,十四中,西关,义合村,
孟李村,西魏村"
K1路(重汽彩世界--洪家楼),普通公交,0500--2230,15.58186,济南公交总公司第五分公司,"重汽彩世界,济齐路黄岗路,济齐路交校路,济齐路张庄路,
八里桥,经一纬十二,经四路西口,经四纬十二,
纬十二路经二路,经二纬十二,华联商厦,经二纬八,
经二纬六,经二纬五,经二纬二,经二纬一,
市法院,普利街,趵突泉北门,趵突泉东门,
泉城广场北,青龙桥南,解放桥东,中心医院,
解放路山大路,山大路山大南路,山大路花园庄东路,花园路山大路,
花园路洪家楼西路,洪家楼","洪家楼,花园路洪家楼西路,花园路山大路,山大路花园庄东路,
山大路山大南路,解放路山大路,中心医院,解放桥东,
青龙桥南,泉城广场北,趵突泉东门,趵突泉北门,
普利街,市法院,经二纬一,经二纬二,
经二纬五,经二纬六,经二纬八,华联商厦,
经二纬十二,纬十二路经二路,经四纬十二,经四路西口,
经一纬十二,八里桥,济齐路张庄路,济齐路交校路,
济齐路黄岗路,重汽彩世界"
章丘2路/K2路(龙山西站(柿子园)--明水为民服务中心),普通公交,,22.15354,济南章丘广通公交公司,"龙山西站(柿子园),龙三村,龙四村,龙山文化博物馆,
龙山街道办,龙城社区,西曹村,平陵古城,
城角头西路口,章丘电厂宿舍,潘王路口,闽源钢铁,
山东建工,枣园中学,枣园医院,枣园商业街,
枣园街道办,摩天岭,钓鱼台村,柳沟村路口,
客运总站,火车站,义乌市场北门,新闻中心,
城区中队,齐鲁银行,工商银行,水务局,
香港街南首,农贸市场,齐鲁村镇银行,老年健身中心,
城建设施管理所,明水为民服务中心","明水为民服务中心,城建设施管理所,老年健身中心,齐鲁村镇银行,
农贸市场,香港街南首,水务局,工商银行,
齐鲁银行,城区中队,新闻中心,义乌市场北门,
火车站,客运总站,柳沟村路口,钓鱼台村,
摩天岭,枣园街道办,枣园商业街,枣园医院,
枣园中学,山东建工,闽源钢铁,潘王路口,
章丘电厂宿舍,城角头西路口,平陵古城,西曹村,
龙城社区,龙山街道办,龙山文化博物馆,龙四村,
龙三村,龙山西站(柿子园)"
章丘3路/K3路(木厂村--客运总站),普通公交,,20.88206,济南章丘广通公交公司,"木厂村,木厂村西站,东九坞,旭升,
旭升公寓,山周庄,章丘中等职业学校,工程职业技术大学路口,
齐鲁师范学院,传媒学院,中集车辆,可口可乐,
山东省医学科学院,章丘中学北门,工程职业技术大学,开发区管委会,
公安局,龙盘山路口,章丘体育公园,疾控中心,
实验中学西门,实验中学北门,运通驾校,水泥厂宿舍,
香港街,章丘宾馆,文化中心,齐鲁银行,
城区中队,眼明泉公园,东方冷库,义乌市场北门,
火车站,客运总站","客运总站,火车站,义乌市场北门,东方冷库,
眼明泉公园,城区中队,齐鲁银行,文化中心,
章丘宾馆,香港街,水泥厂宿舍,运通驾校,
实验中学北门,实验中学西门,疾控中心,章丘体育公园,
龙盘山路口,公安局,开发区管委会,工程职业技术大学,
章丘中学北门,山东省医学科学院,可口可乐,中集车辆,
传媒学院,齐鲁师范学院,工程职业技术大学路口,章丘中等职业学校,
山周庄,旭升公寓,旭升,东九坞,
木厂村西站,木厂村"
章丘4路/K4路(客运总站--文祖首末站),普通公交,,20.40813,济南章丘广通公交公司,"客运总站,客运总站(百合大酒店),明水眼科医院,清照小学,
赭山大街路口,眼明堂小区,绣江河公园,荷花广场,
明水古城西门,明水古城,文化中心,章丘宾馆,
香港街,香港街南首,荣元广场,银座商城,
宝岛市场,口腔医院,双山新村,税务局宿舍,
龙泉大厦东门,双山路口,双山医院,电子学院路口,
电子学院,明山秀水,利群购物中心,文化路路口,
白泉广场,易安明郡,警察学院,横沟村,
司法警官学院,国防培训基地,海龙生态产业园路口,分水岭,
章丘三农服务中心,文德广场,文祖街道办,文祖首末站
","文祖首末站,文祖街道办,文德广场,章丘三农服务中心,
分水岭,海龙生态产业园路口,国防培训基地,司法警官学院,
横沟村,警察学院,易安明郡,白泉广场,
文化路路口,利群购物中心,明山秀水,电子学院,
电子学院路口,双山医院,双山路口,龙泉大厦东门,
税务局宿舍,双山新村,口腔医院,宝岛市场,
银座商城,荣元广场,香港街南首,香港街,
章丘宾馆,文化中心,明水古城,明水古城西门,
荷花广场,绣江河公园,眼明堂小区,赭山大街路口,
清照小学,明水眼科医院,客运总站(百合大酒店),客运总站
"
章丘5路/K5路(普集东--客运总站),普通公交,,20.24049,济南章丘广通公交公司,"普集东,孙赵村,董赵村,宝华重工(孙家村),
石棚村,肖家村,乐家村,普集东外环路口,
普东村,章丘七中,普集医院,普集街道办,
普西路口,普集派出所,王家村,杏林水库路口,
焦家村,池子头村,飞跃汽修,杲家坡路口,
百脉农贸城,国际建材城,百脉泉酒业,聂家村路口,
君临天下,热电厂宿舍,明水街道办,桃花山公园,
百脉泉广场,文化中心,齐鲁银行,城区中队,
新闻中心,义乌市场南门,宝岛官邸,火车站,
客运总站","客运总站,火车站,宝岛官邸,义乌市场南门,
新闻中心,城区中队,齐鲁银行,文化中心,
百脉泉广场,桃花山公园,明水街道办,热电厂宿舍,
君临天下,聂家村路口,百脉泉酒业,国际建材城,
百脉农贸城,杲家坡路口,飞跃汽修,池子头村,
焦家村,杏林水库路口,王家村,普集派出所,
普西路口,普集街道办,普集医院,章丘七中,
普东村,普集东外环路口,乐家村,肖家村,
石棚村,宝华重工(孙家村),董赵村,孙赵村,
普集东"
K6路(王官庄小区东区--大明湖火车站),普通公交,0600--2100,12.04,济南公交总公司第六分公司,"王官庄小区东区,卧龙路小学,王官庄,试验机厂,
南辛庄西路南辛庄街,南辛庄西路经十路,经十路营市街,经十路北小辛庄西街,
经十路经七路,经十路德兴街,纬十二路经七路,经七纬八,
经七路小纬六路,经七纬四,经七纬二,杆石桥北,
顺河东街经二路,顺河西街馆驿街,北坦,济安街,
明湖西路顺河街,河套庄,北关,大明湖北门,
大明湖火车站","大明湖火车站,大明湖北门,北关,河套庄,
明湖西路顺河街,济安街,北坦,顺河西街馆驿街,
顺河东街经二路,杆石桥北,经七纬二,经七纬四,
经七路小纬六路,经七纬八,纬十二路经七路,经十路德兴街,
经十路经七路,经十路北小辛庄西街,经十路营市街,南辛庄西路经十路,
南辛庄西路南辛庄街,试验机厂,王官庄,卧龙路小学,
王官庄小区东区"
K7路(王府庄--经五纬一),普通公交,0530--2130,15.01143,济南公交总公司第四分公司,"王府庄,玉清水厂,担山屯,大杨庄,
经十路齐州路,经十路腊山河东路,明星小区,经十路腊山北路,
张庄路经十路,名士花园,张庄路经六路,济南三十中学,
烟台路潍坊路,地铁二环西路站,张庄路二环西路,森林公园,
张庄路段兴西路,张庄路段兴东路,地铁老屯站,八里桥小区,
地铁八里桥站,堤口路西口,铁路宿舍,地铁益康路站,
堤口路无影山路,十一中,长途客运中心,天桥区政府,
堤口路东口,天桥南,纬一路经四路,经五纬一
","经五纬一,纬一路经四路,天桥南,堤口路东口,
天桥区政府,长途客运中心,十一中,堤口路无影山路,
地铁益康路站,铁路宿舍,堤口路西口,地铁八里桥站,
八里桥小区,地铁老屯站,张庄路段兴东路,张庄路段兴西路,
森林公园,张庄路二环西路,地铁二环西路站,烟台路潍坊路,
济南三十中学,张庄路经六路,名士花园,张庄路经十路,
经十路腊山北路,明星小区,经十路腊山河东路,经十路齐州路,
大杨庄,担山屯,玉清水厂,王府庄
"
章丘8路/K8路(相公庄农业银行--交警大队),普通公交,,18.23331,济南章丘广通公交公司,"相公庄农业银行,袁庄,农村商业银行,相公庄街道办,
相郝路口,房庄路口,寨子村,七郎院村,
百脉示范园,赵家村,睦里村,吕家村北,
吕家集贸市场,吕家新村,珍珠泉路口,绣江河公园,
荷花广场,明水古城,文化中心,百脉泉广场,
桃花山公园,绣水中学,章丘区二院,明珠西站,
明珠东站,明一花园小区,明水小学,毛巾厂宿舍,
汇泉路东首,东石河村,中医院(新院区)北门,章丘四中,
城东工业园路口,交警大队","交警大队,城东工业园路口,章丘四中,中医院(新院区)北门,
东石河村,汇泉路东首,毛巾厂宿舍,明水小学,
明一花园小区,明珠东站,明珠西站,章丘区二院,
绣水中学,桃花山公园,百脉泉广场,文化中心,
明水古城,荷花广场,绣江河公园,珍珠泉路口,
吕家新村,吕家集贸市场,吕家村北,睦里村,
赵家村,百脉示范园,七郎院村,寨子村,
房庄路口,相郝路口,相公庄街道办,农村商业银行,
袁庄,相公庄农业银行"
章丘9路/K9路(客运总站--台头东站),普通公交,,21.79812,济南章丘广通公交公司,"客运总站,火车站,义乌市场北门,新闻中心,
城区中队,齐鲁银行,文化中心,百脉泉广场,
区人民医院,城建局宿舍,农贸市场,热力公司,
锦绣花园小区,实验二中,怡和家园,东山花园,
永大明珠,执法局,东城花苑,章丘四中,
交警大队,技师学院,章丘区精神卫生中心路口,养军店村,
朱家峪路口,吴家村,华明水泥,官庄街道办,
官庄医院,居易酿造,天尊院村,王官路口,
小闫满,任家寨村路口(拥军站),台头村,台头东站
","台头东站,台头村,任家寨村路口(拥军站),小闫满,
王官路口,天尊院村,居易酿造,官庄医院,
官庄街道办,华明水泥,吴家村,朱家峪路口,
养军店村,章丘区精神卫生中心路口,技师学院,交警大队,
章丘四中,东城花苑,执法局,永大明珠,
东山花园,怡和家园,实验二中,锦绣花园小区,
热力公司,农贸市场,城建局宿舍,区人民医院,
百脉泉广场,文化中心,齐鲁银行,城区中队,
新闻中心,义乌市场北门,火车站,客运总站
"
章丘晚间1路(章丘北站--交运驾校),普通公交,,18.25545,[],"章丘北站,宇龙公司,东南隅,杆桥路口,
东关大桥,太平村,原钢铁市场,绣惠供电所,
三星村,东皋村,八里辛庄,樊家村,
宫王村,相公庄路口,百脉示范园,前营村,
西营村,浅井村,吕家村路口,湛汪村,
绣江河公园,荷花广场,明水古城西门,百货大楼,
文化中心,百脉泉广场,桃花山公园,明水街道办,
明珠北区,明一花园小区,交运驾校","交运驾校,明一花园小区,明珠北区,明水街道办,
桃花山公园,百脉泉广场,文化中心,百货大楼,
明水古城西门,荷花广场,绣江河公园,湛汪村,
吕家村路口,浅井村,西营村,前营村,
百脉示范园,相公庄路口,宫王村,樊家村,
八里辛庄,东皋村,三星村,绣惠供电所,
原钢铁市场,太平村,东关大桥,杆桥路口,
东南隅,宇龙公司,章丘北站"
章丘晚间10路(济南植物园--客运总站),普通公交,1830--2010,20.03156,济南章丘广通公交公司,"济南植物园,埠西村,临时站,杨家巷村,
埠村街道办,埠东村,埠村煤矿,绣源河风景区,
传媒学院南门,齐鲁师范学院,工程职业技术大学路口,工程职业技术大学,
工程学院,电子学院路口,盛世国际,文博中心,
龙泉大厦,龙泉大厦东门,税务局宿舍,龙泉国际广场,
千禧龙大酒店,齐鲁涧桥,荣元广场,香港街南首,
水务局,工商银行,齐鲁银行,城区中队,
新闻中心,义乌市场南门,宝岛官邸,火车站,
客运总站","客运总站,火车站,宝岛官邸,义乌市场南门,
新闻中心,城区中队,齐鲁银行,工商银行,
水务局,香港街南首,荣元广场,齐鲁涧桥,
千禧龙大酒店,龙泉国际广场,税务局宿舍,龙泉大厦东门,
龙泉大厦,文博中心,盛世国际,电子学院路口,
工程学院,工程职业技术大学,工程职业技术大学路口,齐鲁师范学院,
传媒学院南门,绣源河风景区,埠村煤矿,埠东村,
埠村街道办,杨家巷村,临时站,埠西村,
济南植物园"
章丘晚间11路南线(客运总站--客运总站),普通公交,,23.96472,济南章丘广通公交公司,"客运总站,火车站,宝岛官邸,义乌市场南门,
杨胡路口,运通驾校,实验中学,福泰小学,
福泰小区,实验小学,君帝园小区,政务服务大厅北门,
文博中心,盛世国际,双山医院,佳兴天城西门,
双山路口,龙泉大厦东门,税务局宿舍,双山新村,
东山小学,永大明珠,执法局,东城花苑,
章丘四中,鲁能公馆,鲁能实验小学,明水为民服务中心,
城建设施管理所,老年健身中心,中国人保,章丘区二院,
明水街道办,热电厂宿舍,绣江人家,百脉泉公园北门,
绣江河公园,荷花广场,明水古城西门,明水古城,
齐鲁银行,城区中队,新闻中心,义乌市场北门,
火车站,客运总站","客运总站,火车站,义乌市场北门,新闻中心,
城区中队,齐鲁银行,明水古城,明水古城西门,
荷花广场,绣江河公园,百脉泉公园北门,绣江人家,
热电厂宿舍,明水街道办,章丘区二院,中国人保,
老年健身中心,城建设施管理所,明水为民服务中心,鲁能实验小学,
鲁能公馆,章丘四中,东城花苑,执法局,
永大明珠,东山小学,双山新村,税务局宿舍,
龙泉大厦东门,双山路口,佳兴天城西门,双山医院,
盛世国际,文博中心,政务服务大厅北门,君帝园小区,
实验小学,福泰小区,福泰小学,实验中学,
运通驾校,杨胡路口,义乌市场南门,宝岛官邸,
火车站,客运总站"
